TAXONOMY_UID,TAXONOMY_taxon_rank,TAXONOMY_taxon_name,TAXONOMY_superkingdom,TAXONOMY_phylum,TAXONOMY_class,TAXONOMY_order,TAXONOMY_family,TAXONOMY_genus,TAXONOMY_species,TAXONOMY_strain,TAXONOMY_superkingdom_id,TAXONOMY_phylum_id,TAXONOMY_class_id,TAXONOMY_order_id,TAXONOMY_family_id,TAXONOMY_genus_id,TAXONOMY_species_id,TAXONOMY_strain_id,TAXONOMY_taxon_lineage
364106,strain,Escherichia coli UTI89,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia_coli,Escherichia_coli_UTI89,2.0,1224.0,1236.0,91347.0,543.0,561.0,562.0,364106.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia_coli;Escherichia_coli_UTI89
2609253,species,Rathayibacter sp. VKM Ac-2760,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Rathayibacter,Rathayibacter_sp._VKM_Ac-2760,,2.0,201174.0,1760.0,85006.0,85023.0,33886.0,2609253.0,-1.0,Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Rathayibacter;Rathayibacter_sp._VKM_Ac-2760;
2609255,species,Rathayibacter sp. VKM Ac-2801,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Rathayibacter,Rathayibacter_sp._VKM_Ac-2801,,2.0,201174.0,1760.0,85006.0,85023.0,33886.0,2609255.0,-1.0,Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Rathayibacter;Rathayibacter_sp._VKM_Ac-2801;
2609252,species,Rathayibacter sp. VKM Ac-2759,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Rathayibacter,Rathayibacter_sp._VKM_Ac-2759,,2.0,201174.0,1760.0,85006.0,85023.0,33886.0,2609252.0,-1.0,Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Rathayibacter;Rathayibacter_sp._VKM_Ac-2759;
104102,species,Acetobacter tropicalis,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acetobacter,Acetobacter_tropicalis,,2.0,1224.0,28211.0,204441.0,433.0,434.0,104102.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter;Acetobacter_tropicalis;
1304892,strain,Xanthomonas axonopodis Xac29-1,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Xanthomonas,Xanthomonas_axonopodis,Xanthomonas_axonopodis_Xac29-1,2.0,1224.0,1236.0,135614.0,32033.0,338.0,53413.0,1304892.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Xanthomonas;Xanthomonas_axonopodis;Xanthomonas_axonopodis_Xac29-1
452863,strain,Pseudarthrobacter chlorophenolicus A6,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter_chlorophenolicus,Pseudarthrobacter_chlorophenolicus_A6,2.0,201174.0,1760.0,85006.0,1268.0,1742993.0,85085.0,452863.0,Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Pseudarthrobacter;Pseudarthrobacter_chlorophenolicus;Pseudarthrobacter_chlorophenolicus_A6
391038,strain,Paraburkholderia phymatum STM815,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia_phymatum,Paraburkholderia_phymatum_STM815,2.0,1224.0,28216.0,80840.0,119060.0,1822464.0,148447.0,391038.0,Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia_phymatum;Paraburkholderia_phymatum_STM815
2506430,species,Rhizobium rhododendri,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Rhizobium_rhododendri,,2.0,1224.0,28211.0,356.0,82115.0,379.0,2506430.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;Rhizobium_rhododendri;
2041385,species,Rhizobium tumorigenes,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Rhizobium_tumorigenes,,2.0,1224.0,28211.0,356.0,82115.0,379.0,2041385.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;Rhizobium_tumorigenes;
56458,species,Xanthomonas sacchari,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Xanthomonas,Xanthomonas_sacchari,,2.0,1224.0,1236.0,135614.0,32033.0,338.0,56458.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Xanthomonas;Xanthomonas_sacchari;
2766470,species,Leuconostoc falkenbergense,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc_falkenbergense,,2.0,1239.0,91061.0,186826.0,33958.0,1243.0,2766470.0,-1.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc_falkenbergense;
2662028,species,Aeromicrobium yanjiei,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium_yanjiei,,2.0,201174.0,1760.0,85009.0,85015.0,2040.0,2662028.0,-1.0,Bacteria;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Aeromicrobium_yanjiei;
417367,species,Paenisporosarcina antarctica,Bacteria,Bacillota,Bacilli,Bacillales,Planococcaceae,Paenisporosarcina,Paenisporosarcina_antarctica,,2.0,1239.0,91061.0,1385.0,186818.0,651660.0,417367.0,-1.0,Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Paenisporosarcina;Paenisporosarcina_antarctica;
338969,strain,Rhodoferax ferrireducens T118,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,Rhodoferax_ferrireducens,Rhodoferax_ferrireducens_T118,2.0,1224.0,28216.0,80840.0,80864.0,28065.0,192843.0,338969.0,Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;Rhodoferax_ferrireducens;Rhodoferax_ferrireducens_T118
47421,species,Hydrogenophaga pseudoflava,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Hydrogenophaga_pseudoflava,,2.0,1224.0,28216.0,80840.0,80864.0,47420.0,47421.0,-1.0,Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;Hydrogenophaga_pseudoflava;
3035935,species,Geminicoccaceae bacterium SCSIO 64248,Bacteria,Pseudomonadota,Alphaproteobacteria,Geminicoccales,Geminicoccaceae,,Geminicoccaceae_bacterium_SCSIO_64248,,2.0,1224.0,28211.0,3108222.0,2066434.0,-1.0,3035935.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;Geminicoccaceae_bacterium_SCSIO_64248;
443218,strain,Hoyosella subflava DQS3-9A1,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Hoyosellaceae,Hoyosella,Hoyosella_subflava,Hoyosella_subflava_DQS3-9A1,2.0,201174.0,1760.0,85007.0,3040680.0,697025.0,639313.0,443218.0,Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Hoyosellaceae;Hoyosella;Hoyosella_subflava;Hoyosella_subflava_DQS3-9A1
1364,species,Lactococcus piscium,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_piscium,,2.0,1239.0,91061.0,186826.0,1300.0,1357.0,1364.0,-1.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus_piscium;
225422,species,Sulfitobacter indolifex,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Sulfitobacter,Sulfitobacter_indolifex,,2.0,1224.0,28211.0,204455.0,2854170.0,60136.0,225422.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Sulfitobacter;Sulfitobacter_indolifex;
2801033,species,Streptomyces sp. CA-256286,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces_sp._CA-256286,,2.0,201174.0,1760.0,85011.0,2062.0,1883.0,2801033.0,-1.0,Bacteria;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces_sp._CA-256286;
195105,species,Haematobacter massiliensis,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Haematobacter,Haematobacter_massiliensis,,2.0,1224.0,28211.0,204455.0,31989.0,366614.0,195105.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Haematobacter;Haematobacter_massiliensis;
2498135,species,Streptomonospora litoralis,Bacteria,Actinomycetota,Actinomycetes,Streptosporangiales,Nocardiopsaceae,Streptomonospora,Streptomonospora_litoralis,,2.0,201174.0,1760.0,85012.0,83676.0,104204.0,2498135.0,-1.0,Bacteria;Actinomycetota;Actinomycetes;Streptosporangiales;Nocardiopsaceae;Streptomonospora;Streptomonospora_litoralis;
1415775,strain,Clostridium baratii str. Sullivan,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium_baratii,Clostridium_baratii_str._Sullivan,2.0,1239.0,186801.0,186802.0,31979.0,1485.0,1561.0,1415775.0,Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium_baratii;Clostridium_baratii_str._Sullivan
1408283,strain,Clostridium botulinum CDC_1436,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium_botulinum,Clostridium_botulinum_CDC_1436,2.0,1239.0,186801.0,186802.0,31979.0,1485.0,1491.0,1408283.0,Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium_botulinum;Clostridium_botulinum_CDC_1436
931276,strain,Clostridium saccharoperbutylacetonicum N1-4,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium_saccharoperbutylacetonicum,Clostridium_saccharoperbutylacetonicum_N1-4,2.0,1239.0,186801.0,186802.0,31979.0,1485.0,36745.0,1335640.0,Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium_saccharoperbutylacetonicum;Clostridium_saccharoperbutylacetonicum_N1-4
1229758,strain,Leuconostoc carnosum JB16,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc_carnosum,Leuconostoc_carnosum_JB16,2.0,1239.0,91061.0,186826.0,33958.0,1243.0,1252.0,1229758.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc_carnosum;Leuconostoc_carnosum_JB16
991791,strain,Clostridium acetobutylicum DSM 1731,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium_acetobutylicum,Clostridium_acetobutylicum_DSM_1731,2.0,1239.0,186801.0,186802.0,31979.0,1485.0,1488.0,991791.0,Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium_acetobutylicum;Clostridium_acetobutylicum_DSM_1731
413999,strain,Clostridium botulinum A str. ATCC 3502,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium_botulinum,Clostridium_botulinum_A_str._ATCC_3502,2.0,1239.0,186801.0,186802.0,31979.0,1485.0,1491.0,413999.0,Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium_botulinum;Clostridium_botulinum_A_str._ATCC_3502
82348,species,Streptococcus pluranimalium,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_pluranimalium,,2.0,1239.0,91061.0,186826.0,1300.0,1301.0,82348.0,-1.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus_pluranimalium;
320778,species,Photobacterium ganghwense,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,Photobacterium_ganghwense,,2.0,1224.0,1236.0,135623.0,641.0,657.0,320778.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium;Photobacterium_ganghwense;
170573,species,Staphylococcus pettenkoferi,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_pettenkoferi,,2.0,1239.0,91061.0,1385.0,90964.0,1279.0,170573.0,-1.0,Bacteria;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus_pettenkoferi;
301,species,Pseudomonas oleovorans,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_oleovorans,,2.0,1224.0,1236.0,72274.0,135621.0,286.0,301.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_oleovorans;
1131442,strain,Mycobacterium marinum E11,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium_marinum,Mycobacterium_marinum_E11,2.0,201174.0,1760.0,85007.0,1762.0,1763.0,1781.0,1131442.0,Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium_marinum;Mycobacterium_marinum_E11
2909673,species,Qipengyuania spongiae,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Qipengyuania,Qipengyuania_spongiae,,2.0,1224.0,28211.0,204457.0,335929.0,1855416.0,2909673.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Qipengyuania;Qipengyuania_spongiae;
2831969,species,Nocardiopsis changdeensis,Bacteria,Actinomycetota,Actinomycetes,Streptosporangiales,Nocardiopsaceae,Nocardiopsis,Nocardiopsis_changdeensis,,2.0,201174.0,1760.0,85012.0,83676.0,2013.0,2831969.0,-1.0,Bacteria;Actinomycetota;Actinomycetes;Streptosporangiales;Nocardiopsaceae;Nocardiopsis;Nocardiopsis_changdeensis;
1379903,species,Roseivivax marinus,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Roseivivax,Roseivivax_marinus,,2.0,1224.0,28211.0,204455.0,2854170.0,93682.0,1379903.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseivivax;Roseivivax_marinus;
936337,species,Microbacterium amylolyticum,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium_amylolyticum,,2.0,201174.0,1760.0,85006.0,85023.0,33882.0,936337.0,-1.0,Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium_amylolyticum;
2006,species,Thermobispora bispora,Bacteria,Actinomycetota,Actinomycetes,Streptosporangiales,Streptosporangiaceae,Thermobispora,Thermobispora_bispora,,2.0,201174.0,1760.0,85012.0,2004.0,147067.0,2006.0,-1.0,Bacteria;Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Thermobispora;Thermobispora_bispora;
2562449,species,Citrobacter tructae,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter_tructae,,2.0,1224.0,1236.0,91347.0,543.0,544.0,2562449.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter_tructae;
185951,species,Sphingomonas aerolata,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas_aerolata,,2.0,1224.0,28211.0,204457.0,41297.0,13687.0,185951.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_aerolata;
41202,species,Ewingella americana,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Ewingella,Ewingella_americana,,2.0,1224.0,1236.0,91347.0,1903411.0,41201.0,41202.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Ewingella;Ewingella_americana;
470931,species,Pantoea anthophila,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea_anthophila,,2.0,1224.0,1236.0,91347.0,1903409.0,53335.0,470931.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea_anthophila;
693153,species,Vibrio atlanticus,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio_atlanticus,,2.0,1224.0,1236.0,135623.0,641.0,662.0,693153.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio_atlanticus;
28129,species,Prevotella denticola,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_denticola,,2.0,976.0,200643.0,171549.0,171552.0,838.0,28129.0,-1.0,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella_denticola;
246,species,Chryseobacterium balustinum,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium_balustinum,,2.0,976.0,117743.0,200644.0,2762318.0,59732.0,246.0,-1.0,Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium_balustinum;
44275,species,Leptospira interrogans,Bacteria,Spirochaetota,Spirochaetia,Leptospirales,Leptospiraceae,Leptospira,Leptospira_interrogans,,2.0,203691.0,203692.0,1643688.0,170.0,171.0,173.0,-1.0,Bacteria;Spirochaetota;Spirochaetia;Leptospirales;Leptospiraceae;Leptospira;Leptospira_interrogans;
3033388,species,Haloarcula halobia,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula_halobia,,2157.0,28890.0,183963.0,2235.0,1963268.0,2237.0,3033388.0,-1.0,Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Haloarculaceae;Haloarcula;Haloarcula_halobia;
410,species,Methylobacterium organophilum,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium_organophilum,,2.0,1224.0,28211.0,356.0,119045.0,407.0,410.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium_organophilum;
1218085,strain,Citrobacter rodentium NBRC 105723 = DSM 16636,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter_rodentium,Citrobacter_rodentium_NBRC_105723_=_DSM_16636,2.0,1224.0,1236.0,91347.0,543.0,544.0,67825.0,1218085.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter_rodentium;Citrobacter_rodentium_NBRC_105723_=_DSM_16636
489910,species,Nosocomiicoccus ampullae,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Nosocomiicoccus,Nosocomiicoccus_ampullae,,2.0,1239.0,91061.0,1385.0,90964.0,489909.0,489910.0,-1.0,Bacteria;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Nosocomiicoccus;Nosocomiicoccus_ampullae;
1085,species,Rhodospirillum rubrum,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Rhodospirillum,Rhodospirillum_rubrum,,2.0,1224.0,28211.0,204441.0,41295.0,1081.0,1085.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillum;Rhodospirillum_rubrum;
2494525,species,Chlamydia buteonis,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,Chlamydiaceae,Chlamydia,Chlamydia_buteonis,,2.0,204428.0,204429.0,51291.0,809.0,810.0,2494525.0,-1.0,Bacteria;Chlamydiota;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia;Chlamydia_buteonis;
267128,species,Sphingopyxis granuli,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis_granuli,,2.0,1224.0,28211.0,204457.0,41297.0,165697.0,267128.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;Sphingopyxis_granuli;
1428684,species,Exiguobacterium alkaliphilum,Bacteria,Bacillota,Bacilli,Bacillales,,Exiguobacterium,Exiguobacterium_alkaliphilum,,2.0,1239.0,91061.0,1385.0,-1.0,33986.0,1428684.0,-1.0,Bacteria;Bacillota;Bacilli;Bacillales;;Exiguobacterium;Exiguobacterium_alkaliphilum;
1384040,strain,Vibrio coralliilyticus OCN008,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio_coralliilyticus,Vibrio_coralliilyticus_OCN008,2.0,1224.0,1236.0,135623.0,641.0,662.0,190893.0,1384040.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio_coralliilyticus;Vibrio_coralliilyticus_OCN008
540747,species,Roseovarius indicus,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Roseovarius,Roseovarius_indicus,,2.0,1224.0,28211.0,204455.0,2854170.0,74030.0,540747.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseovarius;Roseovarius_indicus;
661191,species,Neokomagataea tanensis,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Neokomagataea,Neokomagataea_tanensis,,2.0,1224.0,28211.0,204441.0,433.0,1223423.0,661191.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Neokomagataea;Neokomagataea_tanensis;
964,species,Herbaspirillum seropedicae,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum_seropedicae,,2.0,1224.0,28216.0,80840.0,75682.0,963.0,964.0,-1.0,Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum_seropedicae;
525326,strain,Lactobacillus paragasseri JV-V03,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_paragasseri,Lactobacillus_paragasseri_JV-V03,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,2107999.0,525326.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_paragasseri;Lactobacillus_paragasseri_JV-V03
1049583,species,Kocuria indica,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Kocuria,Kocuria_indica,,2.0,201174.0,1760.0,85006.0,1268.0,57493.0,1049583.0,-1.0,Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Kocuria;Kocuria_indica;
28087,species,Legionella sainthelensi,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella_sainthelensi,,2.0,1224.0,1236.0,118969.0,444.0,445.0,28087.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella_sainthelensi;
1542,species,Clostridium novyi,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium_novyi,,2.0,1239.0,186801.0,186802.0,31979.0,1485.0,1542.0,-1.0,Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium_novyi;
317577,species,Deinococcus ficus,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus_ficus,,2.0,1297.0,188787.0,118964.0,183710.0,1298.0,317577.0,-1.0,Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus_ficus;
446679,species,Nostoc sphaeroides,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Nostoc,Nostoc_sphaeroides,,2.0,1117.0,3028117.0,1161.0,1162.0,1177.0,446679.0,-1.0,Bacteria;Cyanobacteriota;Cyanophyceae;Nostocales;Nostocaceae;Nostoc;Nostoc_sphaeroides;
1159491,strain,Cronobacter malonaticus LMG 23826,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter_malonaticus,Cronobacter_malonaticus_LMG_23826,2.0,1224.0,1236.0,91347.0,543.0,413496.0,413503.0,1159491.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter;Cronobacter_malonaticus;Cronobacter_malonaticus_LMG_23826
1434106,strain,Methanosarcina barkeri 227,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina_barkeri,Methanosarcina_barkeri_227,2157.0,28890.0,224756.0,94695.0,2206.0,2207.0,2208.0,1434106.0,Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;Methanosarcina_barkeri;Methanosarcina_barkeri_227
1449978,strain,Burkholderia vietnamiensis LMG 10929,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia_vietnamiensis,Burkholderia_vietnamiensis_LMG_10929,2.0,1224.0,28216.0,80840.0,119060.0,32008.0,60552.0,1449978.0,Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia_vietnamiensis;Burkholderia_vietnamiensis_LMG_10929
1274,species,Dermacoccus nishinomiyaensis,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Dermacoccaceae,Dermacoccus,Dermacoccus_nishinomiyaensis,,2.0,201174.0,1760.0,85006.0,145357.0,57495.0,1274.0,-1.0,Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Dermacoccaceae;Dermacoccus;Dermacoccus_nishinomiyaensis;
1034807,strain,Flavobacterium branchiophilum FL-15,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_branchiophilum,Flavobacterium_branchiophilum_FL-15,2.0,976.0,117743.0,200644.0,49546.0,237.0,55197.0,1034807.0,Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_branchiophilum;Flavobacterium_branchiophilum_FL-15
